100BlockAddress
2XX BLOCK OF VALLEY ST
92XX BLOCK OF 27TH AVE NE
6XX BLOCK OF N 87TH ST
32XX BLOCK OF UTAH AVE S
52XX BLOCK OF S MORGAN ST
8TH AVE S / S KENYON ST
30XX BLOCK OF 29TH AVE W
32XX BLOCK OF 6TH AVE S
SW AVALON WAY / SW YANCY ST
6TH AVE NW / NW 45TH ST
11XX BLOCK OF N 88TH ST
42XX BLOCK OF 28TH AVE W
18XX BLOCK OF E COLUMBIA ST
NE 50TH ST / 15TH AVE NE
56XX BLOCK OF 1ST AVE S
3XX BLOCK OF NE 72ND ST
6TH AVE N / LEE ST
85XX BLOCK OF 22ND PL NE
N 45TH ST / GREENWOOD AVE N
32XX BLOCK OF 31ST AVE W
7XX BLOCK OF E MERCER ST
15XX BLOCK OF S WASHINGTON ST
3XX BLOCK OF NW 62ND ST
E SPRING ST / 30TH AVE
28XX BLOCK OF 21ST AVE W
32XX BLOCK OF S HUDSON ST
22XX BLOCK OF 2ND AVE N
19XX BLOCK OF SUNSET AVE SW
HARVARD AVE E / E ROY ST
30XX BLOCK OF NW 62ND ST
89XX BLOCK OF 42ND AVE NE
35XX BLOCK OF NE 57TH ST
43XX BLOCK OF NE 44TH ST
125XX BLOCK OF 30TH AVE NE
30XX BLOCK OF 36TH AVE W
S MASSACHUSETTS ST / 6TH AVE S
69XX BLOCK OF 12TH AVE NE
52XX BLOCK OF 38TH AVE NE
20XX BLOCK OF NE 105TH ST
55XX BLOCK OF S NORFOLK ST
S DAWSON ST / 4TH AVE S
17XX BLOCK OF NE 106TH ST
S DAWSON ST / M L KING JR WAY S
7XX BLOCK OF NW 105TH ST
S FINDLAY ST / 2ND AVE S
23XX BLOCK OF W BERTONA ST
6TH AVE S / S DAKOTA ST
16TH AVE S / S COLUMBIAN WAY
17XX BLOCK OF 1ST AVE
1XX BLOCK OF 24TH AVE S
14XX BLOCK OF N 137TH ST
MAGNOLIA BR / 15TH AVE W
E PROSPECT ST / 22ND AVE E
45XX BLOCK OF SUNNYSIDE AVE N
ROOSEVELT WAY NE / NE 52ND ST
13XX BLOCK OF S CHARLES ST
NE 107TH ST / 30TH AVE NE
DISCOVERY PARK BLVD / MONTANA CIR W
8XX BLOCK OF BELLEVUE PL E
9XX BLOCK OF E THOMAS ST
75XX BLOCK OF 37TH AVE NE
69XX BLOCK OF 56TH AVE S
24TH AVE W / W THURMAN ST
8XX BLOCK OF 33RD AVE S
1ST AVE / STEWART ST
16XX BLOCK OF MCGILVRA BLVD E
18XX BLOCK OF S CHARLES ST
8TH AVE NW / NW 48TH ST
82XX BLOCK OF FAIRWAY DR NE
7TH AVE S / AIRPORT WAY S
S KING ST / RAINIER AVE S
3XX BLOCK OF FLORENTIA ST
23XX BLOCK OF NW 97TH ST
122XX BLOCK OF 9TH AVE NW
23XX BLOCK OF N 58TH ST
8XX BLOCK OF N 39TH ST
12XX BLOCK OF N 90TH ST
52XX BLOCK OF 40TH AVE SW
38XX BLOCK OF 51ST AVE NE
FAUNTLEROY WAY SW / SW BARTON ST
17TH AVE NE / NE 143RD ST
22ND AVE NW / NW 60TH ST
9XX BLOCK OF N 38TH ST
N 49TH ST / INTERLAKE AVE N
21XX BLOCK OF N 75TH ST
35XX BLOCK OF NE 135TH ST
39TH AVE S / S TRENTON ST
42ND AVE SW / SW ATLANTIC
2ND AVE / CHERRY ST
16TH AVE SW / SW HENDERSON ST
6TH AVE S / S BAYVIEW ST
ALOHA ST / 4TH AVE N
46TH AVE S / S WILLOW ST
115XX BLOCK OF 22ND AVE NE
15XX BLOCK OF NE 89TH ST
38TH AVE SW / SW JUNEAU ST
23XX BLOCK OF NW 96TH ST
56XX BLOCK OF 46TH AVE S
46TH AVE S / S AUSTIN ST
NE 45TH ST / MONTLAKE BLVD NE
42XX BLOCK OF SW LANDER ST
2ND AVE S / S KENYON ST
GREENWOOD AVE N / N 112TH ST
SHILSHOLE AVE NW / 17TH AVE NW
11XX BLOCK OF THOMAS ST
5TH AVE S / S JACKSON S
17TH AVE SW / SW CLOVERDALE ST
HOWELL ST / 9TH AVE
39TH AVE S / S FERDINAND ST
1XX BLOCK OF 2ND AVE S
NE 43RD ST / 9TH AVE NE
N 34TH ST / STONE WAY N
83XX BLOCK OF RAVENNA AVE NE
12XX BLOCK OF NE 123RD ST
58XX BLOCK OF 57TH AVE NE
NW LEARY WAY / 11TH AVE NW
68XX BLOCK OF 46TH AVE S
79XX BLOCK OF GREENWOOD AVE N
11XX BLOCK OF GRAND AVE
44XX BLOCK OF SW EDMUNDS ST
9XX BLOCK OF NE 47TH ST
77XX BLOCK OF 44TH AVE NE
45XX BLOCK OF 8TH AVE NW
49XX BLOCK OF S WILLOW ST
47XX BLOCK OF SW GRAHAM ST
S JUNEAU ST / 37TH AVE S
24XX BLOCK OF S EDDY ST
15XX BLOCK OF N 143RD ST
17XX BLOCK OF 8TH AVE S
31ST AVE S / S DEARBORN ST
72XX BLOCK OF 33RD AVE S
19XX BLOCK OF 46TH AVE SW
11XX BLOCK OF NW 105TH ST
5XX BLOCK OF NE 98TH ST
36XX BLOCK OF SW MYRTLE ST
103XX BLOCK OF 55TH AVE S
63XX BLOCK OF WEST MARGINAL WAY SW
41XX BLOCK OF W BARRETT ST
1XX BLOCK OF NEWELL ST
YESLER WAY / PREFONTAINE PL S
7TH AVE W / W HIGHLAND DR
24XX BLOCK OF E BOSTON ST
80XX BLOCK OF 1ST AVE NE
53XX BLOCK OF 30TH AVE NW
100XX BLOCK OF 14TH AVE NW
E FIR ST / 22ND AVE
7XX BLOCK OF 27TH AVE
46XX BLOCK OF S CLOVERDALE ST
34XX BLOCK OF 35TH AVE W
141XX BLOCK OF EVANSTON AVE N
37XX BLOCK OF 37TH AVE SW
44XX BLOCK OF S FERDINAND ST
65XX BLOCK OF 32ND AVE NW
24XX BLOCK OF S COLLEGE ST
16TH AVE S / S WALKER ST
62XX BLOCK OF LAKE SHORE DR S
143XX BLOCK OF COURTLAND PL N
97XX BLOCK OF 3RD AVE NW
29XX BLOCK OF E CHERRY ST
41XX BLOCK OF SW COLLEGE ST
39XX BLOCK OF NE 135TH ST
DEXTER AVE N / HIGHLAND DR
3XX BLOCK OF 10TH AVE E
19XX BLOCK OF NE 75TH ST
23XX BLOCK OF WALNUT AVE SW
2XX BLOCK OF 32ND AVE
70XX BLOCK OF 34TH AVE NE
5XX BLOCK OF NE 69TH ST
49XX BLOCK OF STONE WAY N
14XX BLOCK OF W HOWE ST
10XX BLOCK OF 7TH AVE
18XX BLOCK OF 32ND AVE
42XX BLOCK OF S MYRTLE ST
12TH AVE / E ALDER ST
42XX BLOCK OF S MEAD ST
58XX BLOCK OF 42ND AVE S
70XX BLOCK OF 5TH AVE NW
67XX BLOCK OF S 116TH PL
49XX BLOCK OF 43RD AVE S
48XX BLOCK OF 14TH AVE S
67XX BLOCK OF 3RD AVE NW
23XX BLOCK OF 41ST AVE E
SW EDDY ST / CALIFORNIA AVE SW
ILLINOIS AVE / TEXAS WAY W
S KENYON ST / RENTON AVE S
80XX BLOCK OF SEAVIEW AVE NW
26XX BLOCK OF S BRIGHTON ST
32XX BLOCK OF NW 60TH ST
BOYLSTON AVE E / E HARRISON ST
2XX BLOCK OF NW 65TH ST
10XX BLOCK OF NE 55TH ST
74XX BLOCK OF 39TH AVE S
117XX BLOCK OF EVANSTON AVE N
14XX BLOCK OF NE 86TH ST
S FINDLAY ST / 7TH AVE S
103XX BLOCK OF 46TH AVE NE
43XX BLOCK OF 31ST AVE W
37XX BLOCK OF S DAKOTA ST
54TH AVE S / S ANGELINE ST
43XX BLOCK OF SW RAYMOND ST
35XX BLOCK OF SW ADMIRAL WAY
21XX BLOCK OF N 133RD ST
GALER ST / DEXTER AVE N
9XX BLOCK OF 5TH AVE N
32XX BLOCK OF 37TH PL S
4XX BLOCK OF MCGILVRA BLVD E
117XX BLOCK OF 35TH AVE NE
12XX BLOCK OF SW ORCHARD ST
32XX BLOCK OF 62ND AVE SW
64XX BLOCK OF E GREEN LAKE WAY N
36XX BLOCK OF YORK RD S
35XX BLOCK OF SW ELMGROVE ST
BEACON AVE S / S MONROE ST
67XX BLOCK OF LINDEN AVE N
61XX BLOCK OF 32ND AVE NW
N 42ND ST / MIDVALE AVE N
93XX BLOCK OF 22ND AVE NW
6XX BLOCK OF S OTHELLO ST
80XX BLOCK OF 37TH AVE NE
85XX BLOCK OF 13TH AVE NW
65XX BLOCK OF 15TH AVE NE
SW MYRTLE ST / 23RD AVE SW
19XX BLOCK OF 5TH AVE W
16XX BLOCK OF 42ND AVE E
EAST MARGINAL WAY S / S ORCAS ST
6XX BLOCK OF NW 80TH ST
42XX BLOCK OF 24TH AVE W
8TH AVE NE / NE 106TH ST
14XX BLOCK OF N 47TH ST
140XX BLOCK OF DENSMORE AVE N
5TH AVE S / S HOLGATE ST
E UNION ST / 13TH AVE
60XX BLOCK OF 27TH AVE NE
CANTON AL S / S WELLER ST
E MCGILVRA ST / 42ND AVE E
81XX BLOCK OF 5TH AVE SW
E YESLER WAY / 15TH AVE
34TH AVE S / S ALASKA ST
E MADISON / 26TH AVE E
NE 140TH ST / 26TH AVE NE
E COLUMBIA ST / 23RD AVE
E MARION ST / 19TH AVE
INTERLAKE AVE N / N 85TH ST
NE RAVENNA BLVD / 9TH AVE NE
S ALASKA ST / 35TH AVE S
ANDOVER ST / 39TH AVE S
BELLEVUE AVE / E PINE ST
HOLMAN RD NW / NW 103RD ST
LENORA ST / 1ST AVE
NW 47TH ST / 3RD AVE NW
HOLMAN RD NW / 7TH AVE NW
WEST GREEN LAKE WAY N / N 63RD ST
LAKE WASHINGTON BLVD E / E MADISON ST
N 145TH ST / AURORA AVE N
N 45TH ST / DAYTON AVE N
NW 40TH ST / 3RD AVE NW
10XX BLOCK OF DENNY WAY
N 85TH ST / INTERLAKE AVE N
17TH AVE NE / NE 45TH ST
18TH AVE / NW 85TH ST
SW ROXBURY ST / 34TH AVE SW
34TH AVE SW / ROXBURY ST SW
8TH AVE SW / SW KENYON ST
SW SPOKANE ST / CHELAN AVE SW
33XX BLOCK OF BEACH DR SW
45XX BLOCK OF SW HENDERSON ST
5XX BLOCK OF S HOLGATE ST
S JACKSON ST / 30TH AVE S
20XX BLOCK OF SW CHARLESTOWN ST
132XX BLOCK OF FRAZIER PL NW
31XX BLOCK OF NE 85TH ST
33XX BLOCK OF SW 112TH PL
51XX BLOCK OF 48TH AVE S
98XX BLOCK OF TRITON DR NW
RENTON AVE S / S HENDERSON ST
85XX BLOCK OF 26TH AVE NW
20XX BLOCK OF N 92ND ST
LEARY AVE NW / NW DOCK PL
YALE AVE / MELROSE AVE
35XX BLOCK OF NE 98TH ST
RAINIER AVE S / BOREN AVE S
97XX BLOCK OF 59TH AVE S
SW OREGON ST / 44TH AVE SW
2XX BLOCK OF W COMSTOCK ST
41XX BLOCK OF SW 102ND ST
16XX BLOCK OF 2ND AVE N
34XX BLOCK OF 36TH AVE S
20XX BLOCK OF E GALER ST
5XX BLOCK OF HOWE ST
N 65TH ST / SUNNYSIDE AVE N
34XX BLOCK OF 31ST AVE W
N 84TH ST / FREMONT AVE N
6XX BLOCK OF HILLSIDE DR E
12XX BLOCK OF NE 41ST ST
34XX BLOCK OF 27TH AVE W
65XX BLOCK OF BEACON AVE S
E REPUBLICAN ST / 31ST AVE E
8XX BLOCK OF S CAMBRIDGE ST
46XX BLOCK OF 15TH AVE NW
39XX BLOCK OF SW BARTON ST
QUEEN ANNE AVE N / MERCER ST
MADISON ST / SUMMIT AVE
N 49TH ST / FREMONT AVE N
75XX BLOCK OF 46TH AVE S
9XX BLOCK OF N 42ND ST
23XX BLOCK OF S FERDINAND ST
9XX BLOCK OF NE 66TH ST
87XX BLOCK OF FOREST HILL PL NW
3XX BLOCK OF 24TH AVE S
34XX BLOCK OF 48TH AVE SW
36XX BLOCK OF 48TH AVE SW
20XX BLOCK OF E DENNY WAY
9XX BLOCK OF BOYLSTON AVE
4XX BLOCK OF W RAYE ST
9XX BLOCK OF N 47TH ST
E ALDER ST / 29TH AVE
DAYTON AVE N / N 36TH ST
ROOSEVELT WAY NE / NE 105TH ST
DEXTER AVE N / HARRISON ST
22XX BLOCK OF E JEFFERSON ST
47XX BLOCK OF 23RD AVE SW
42XX BLOCK OF 11TH AVE S
95XX BLOCK OF 17TH AVE NE
21XX BLOCK OF 7TH AVE W
45XX BLOCK OF 50TH AVE SW
1XX BLOCK OF S DAWSON ST
S ALASKA ST / 32ND AVE S
21XX BLOCK OF E GALER ST
M L KING JR WAY S / S KENYON ST
97XX BLOCK OF 44TH AVE SW
13XX BLOCK OF POST ALY
72XX BLOCK OF 6TH AVE NE
32XX BLOCK OF NW 59TH ST
9XX BLOCK OF SUMMIT AVE E
65XX BLOCK OF SYCAMORE AVE NW
44XX BLOCK OF S HUDSON ST
E PROSPECT ST / 18TH AVE E
34XX BLOCK OF MAGNOLIA BLVD W
45XX BLOCK OF 6TH AVE NW
88XX BLOCK OF 15TH AVE NE
S SPOKANE ST / 5TH AVE S
29XX BLOCK OF 28TH AVE W
11XX BLOCK OF 37TH AVE
38XX BLOCK OF SW ADMIRAL WAY
21XX BLOCK OF N 63RD ST
92XX BLOCK OF 41ST AVE NE
51XX BLOCK OF S MYRTLE ST
10XX BLOCK OF 34TH AVE E
62XX BLOCK OF 26TH AVE NE
100XX BLOCK OF MARINE VIEW DR SW
48XX BLOCK OF NE 41ST ST
120XX BLOCK OF 2ND AVE NW
3XX BLOCK OF NE 90TH ST
90XX BLOCK OF 15TH AVE NE
82XX BLOCK OF CORLISS AVE N
20XX BLOCK OF BROADWAY E
42XX BLOCK OF 28TH PL W
55XX BLOCK OF SW CAMPBELL PL
55XX BLOCK OF E MARGINAL WAY S
28XX BLOCK OF 25TH AVE W
8XX BLOCK OF W FULTON ST
34XX BLOCK OF NE 65TH ST
26XX BLOCK OF S CHARLES ST
143XX BLOCK OF FREMONT AVE N
62XX BLOCK OF W GREEN LAKE WAY N
S CHICAGO ST / RAINIER AVE S
15TH AVE E / E GALER ST
8XX BLOCK OF W ETRURIA ST
4XX BLOCK OF MADISON ST
118XX BLOCK OF 11TH AVE NW
4XX BLOCK OF N 62ND ST
86XX BLOCK OF 35TH AVE SW
125XX BLOCK OF 25TH AVE NE
54XX BLOCK OF 42ND AVE S
97XX BLOCK OF 51ST AVE S
8XX BLOCK OF NE 104TH ST
2XX BLOCK OF 18TH AVE E
117XX BLOCK OF LAKESIDE AVE NE
55XX BLOCK OF SW WINTHROP ST
70XX BLOCK OF 23RD AVE NE
45XX BLOCK OF 47TH AVE SW
40XX BLOCK OF 12TH AVE S
40XX BLOCK OF 48TH AVE SW
34XX BLOCK OF NE 60TH ST
20XX BLOCK OF GILMAN DR W
37XX BLOCK OF 20TH AVE SW
89XX BLOCK OF 26TH AVE NE
15XX BLOCK OF E JEFFERSON ST
110XX BLOCK OF 59TH AVE S
47XX BLOCK OF 54TH AVE S
41XX BLOCK OF S COURT ST
23XX BLOCK OF N 133RD ST
11XX BLOCK OF 32ND AVE S
25XX BLOCK OF WESTMONT WAY W
54XX BLOCK OF LATONA AVE NE
30XX BLOCK OF 37TH AVE W
12XX BLOCK OF 10TH AVE W
34XX BLOCK OF YORK RD S
23XX BLOCK OF N 59TH ST
75XX BLOCK OF 33RD AVE NE
67XX BLOCK OF 24TH AVE SW
76XX BLOCK OF 46TH AVE S
90XX BLOCK OF 37TH AVE S
8XX BLOCK OF MCGILVRA BLVD E
79XX BLOCK OF 47TH AVE S
N 86TH ST / AURORA AVE N
104XX BLOCK OF 42ND AVE NE
24XX BLOCK OF NOB HILL AVE N
10XX BLOCK OF 24TH AVE E
18XX BLOCK OF E SPRUCE ST
28XX BLOCK OF BROADWAY E
71XX BLOCK OF 29TH AVE SW
22XX BLOCK OF N 80TH ST
14XX BLOCK OF S HOLGATE ST
73XX BLOCK OF 24TH AVE NW
34XX BLOCK OF 62ND AVE SW
16XX BLOCK OF 3RD AVE N
128XX BLOCK OF FREMONT AVE N
N 80TH ST / DAYTON AVE N
SW CLOVERDALE ST / DELRIDGE WAY SW
54XX BLOCK OF 41ST AVE SW
73XX BLOCK OF 44TH AVE NE
5XX BLOCK OF NE 92ND ST
79XX BLOCK OF 1ST AVE S
21XX BLOCK OF 41ST AVE SW
36XX BLOCK OF 40TH AVE W
113XX BLOCK OF 39TH AVE NE
34XX BLOCK OF 38TH AVE SW
21XX BLOCK OF N 143RD ST
22XX BLOCK OF 31ST AVE S
8XX BLOCK OF 36TH AVE
38XX BLOCK OF S ORCAS ST
28XX BLOCK OF NW 69TH ST
43XX BLOCK OF 4TH AVE S
47TH AVE SW / SW FONTANELLE ST
34XX BLOCK OF E YESLER WAY
15XX BLOCK OF SW WEBSTER ST
58XX BLOCK OF 51ST AVE S
34XX BLOCK OF 6TH AVE W
35XX BLOCK OF SW WILLOW ST
3XX BLOCK OF BOREN AVE S
47XX BLOCK OF BEACH DR SW
S ROYAL BROUGHAM WAY / SODO TRAIL
106XX BLOCK OF CALIFORNIA AVE SW
32XX BLOCK OF 43RD AVE W
89XX BLOCK OF 41ST AVE SW
32XX BLOCK OF NW 69TH ST
100XX BLOCK OF 20TH AVE NE
8XX BLOCK OF NE 130TH ST
7XX BLOCK OF N 45TH ST
72XX BLOCK OF 28TH AVE NE
17XX BLOCK OF NE 92ND ST
29XX BLOCK OF W LYNN ST
93XX BLOCK OF FOREST CT SW
29XX BLOCK OF E THOMAS ST
14XX BLOCK OF 37TH AVE
41XX BLOCK OF 49TH AVE SW
70XX BLOCK OF 55TH AVE NE
72XX BLOCK OF 54TH AVE S
30XX BLOCK OF NW 75TH ST
8XX BLOCK OF NW 108TH ST
26XX BLOCK OF S JACKSON ST
48XX BLOCK OF 18TH AVE SW
27XX BLOCK OF 31ST AVE S
86XX BLOCK OF WABASH AVE S
29XX BLOCK OF S COLUMBIAN WAY
12XX BLOCK OF 24TH AVE E
52XX BLOCK OF LATONA AVE NE
24XX BLOCK OF E MILLER ST
51XX BLOCK OF S JUNEAU ST
31XX BLOCK OF S DAY ST
30XX BLOCK OF W ELMORE ST
48XX BLOCK OF SW HILL ST
96XX BLOCK OF 37TH AVE SW
87XX BLOCK OF 28TH AVE NW
42XX BLOCK OF S ELMGROVE ST
4XX BLOCK OF E ROY ST
5XX BLOCK OF 7TH AVE S
48XX BLOCK OF 42ND AVE S
31XX BLOCK OF SW KENYON ST
44XX BLOCK OF 50TH AVE SW
65XX BLOCK OF HIGH POINT DR SW
59XX BLOCK OF 28TH AVE S
26XX BLOCK OF NE 138TH ST
44XX BLOCK OF SW RAYMOND ST
25XX BLOCK OF E MADISON ST
48XX BLOCK OF NE 71ST ST
32XX BLOCK OF NE 90TH ST
116XX BLOCK OF MERIDIAN AVE N
93XX BLOCK OF FAUNTLEROY WAY SW
53XX BLOCK OF SW LANDER ST
42XX BLOCK OF E BLAINE ST
50XX BLOCK OF SW HINDS ST
12XX BLOCK OF NW WOODBINE WAY
79XX BLOCK OF 3RD AVE NW
67XX BLOCK OF 13TH AVE SW
90XX BLOCK OF CORLISS AVE N
113XX BLOCK OF GOODWIN WAY NE
18XX BLOCK OF S COLLEGE ST
71XX BLOCK OF 36TH AVE SW
GILMAN AVE W / W THURMAN ST
30XX BLOCK OF 35TH AVE W
3XX BLOCK OF DILLING WAY
63XX BLOCK OF 21ST AVE NE
122XX BLOCK OF 7TH AVE NW
20XX BLOCK OF N 77TH ST
57XX BLOCK OF 35TH AVE SW
32XX BLOCK OF NE 100TH ST
55XX BLOCK OF 26TH AVE NE
46XX BLOCK OF NE 54TH ST
16TH AVE W / W EMERSON ST
1XX BLOCK OF E HAMLIN ST
24XX BLOCK OF NW 65TH ST
47XX BLOCK OF NE 55TH ST
1XX BLOCK OF N 75TH ST
6XX BLOCK OF 20TH AVE E
52XX BLOCK OF 51ST AVE S
31XX BLOCK OF LAKEWOOD AVE S
36XX BLOCK OF NE 105TH ST
I5 SB / PINE ST
1XX BLOCK OF 25TH AVE E
8XX BLOCK OF NW 106TH ST
34XX BLOCK OF NW 65TH ST
BIGELOW AVE N / COMSTOCK PL
98XX BLOCK OF 34TH AVE SW
17XX BLOCK OF N 120TH ST
75XX BLOCK OF 30TH AVE NW
3XX BLOCK OF DEWEY PL E
83XX BLOCK OF 54TH AVE S
11XX BLOCK OF 3RD AVE N
54XX BLOCK OF 21ST AVE NE
70XX BLOCK OF DAYTON AVE N
4XX BLOCK OF HIGHLAND DR
45XX BLOCK OF EVANSTON AVE N
2XX BLOCK OF ERIE AVE
60XX BLOCK OF 43RD AVE NE
108XX BLOCK OF 36TH AVE SW
26XX BLOCK OF WALNUT AVE SW
50XX BLOCK OF WALLINGFORD AVE N
3XX BLOCK OF 29TH AVE S
39XX BLOCK OF SW RAYMOND ST
39XX BLOCK OF SW KENYON ST
37XX BLOCK OF W ARMOUR PL
46XX BLOCK OF NE 73RD ST
80XX BLOCK OF 31ST AVE NW
104XX BLOCK OF 47TH AVE SW
9XX BLOCK OF 17TH AVE
86XX BLOCK OF 20TH AVE NE
80XX BLOCK OF RAVENNA AVE NE
14XX BLOCK OF 15TH AVE
10XX BLOCK OF W EWING ST
51XX BLOCK OF 47TH AVE NE
100XX BLOCK OF MARY AVE NW
80XX BLOCK OF 21ST AVE NE
4XX BLOCK OF N 42ND ST
51XX BLOCK OF NE 75TH ST
135XX BLOCK OF 27TH AVE NE
40XX BLOCK OF 50TH AVE SW
5XX BLOCK OF NE 127TH ST
22XX BLOCK OF 25TH AVE E
18XX BLOCK OF 38TH AVE E
90XX BLOCK OF 40TH AVE SW
33XX BLOCK OF NE 45TH PL
37XX BLOCK OF DENSMORE AVE N
89XX BLOCK OF 27TH AVE NE
127XX BLOCK OF 12TH AVE NW
23XX BLOCK OF N 55TH ST
17XX BLOCK OF NE 135TH ST
35XX BLOCK OF NE 88TH ST
47XX BLOCK OF 48TH AVE S
62XX BLOCK OF MERIDIAN AVE N
33XX BLOCK OF 46TH AVE NE
54XX BLOCK OF 45TH AVE SW
21XX BLOCK OF E COLUMBIA ST
75XX BLOCK OF 28TH AVE SW
19XX BLOCK OF S BENNETT DR
1XX BLOCK OF NW 144TH ST
25XX BLOCK OF NW 91ST ST
23XX BLOCK OF W NEWTON ST
60XX BLOCK OF 22ND AVE NW
4XX BLOCK OF HALLADAY ST
26XX BLOCK OF NE 75TH ST
24XX BLOCK OF N 46TH ST
75XX BLOCK OF 30TH AVE NE
92XX BLOCK OF 31ST AVE NW
17XX BLOCK OF SW HOLLY ST
110XX BLOCK OF EVANSTON AVE N
33XX BLOCK OF SW CITY VIEW ST
21XX BLOCK OF NW 77TH ST
50XX BLOCK OF S ROXBURY ST
48XX BLOCK OF S MORGAN ST
30XX BLOCK OF 43RD AVE W
46XX BLOCK OF NE 40TH ST
26XX BLOCK OF W LYNN ST
22XX BLOCK OF 3RD AVE W
22XX BLOCK OF 45TH AVE SW
62XX BLOCK OF RAVENNA AVE NE
127XX BLOCK OF 23RD AVE NE
39XX BLOCK OF W DRAVUS ST
3XX BLOCK OF TAYLOR AVE N
N 91ST ST / STONE AVE N
31XX BLOCK OF WALNUT AVE SW
29XX BLOCK OF W ELMORE ST
42XX BLOCK OF GREENWOOD AVE N
NE 60TH ST NE / 30TH AVE NE
41XX BLOCK OF NE 60TH ST
137XX BLOCK OF 22ND AVE NE
46XX BLOCK OF SW STEVENS ST
62XX BLOCK OF 6TH AVE NW
3XX BLOCK OF S HENDERSON ST
9XX BLOCK OF 28TH AVE S
20XX BLOCK OF E REPUBLICAN ST
23XX BLOCK OF W RAYE ST
3XX BLOCK OF 30TH AVE E
87XX BLOCK OF 21ST AVE NW
86XX BLOCK OF 8TH AVE NE
39XX BLOCK OF W BERTONA ST
NE 70TH ST / SAND POINT WAY NE
44XX BLOCK OF SW ROSE ST
41XX BLOCK OF SW FINDLAY ST
29XX BLOCK OF S BENNETT ST
LAKE CITY WAY NE / NE 140TH ST
81XX BLOCK OF 13TH AVE SW
60XX BLOCK OF S COOPER ST
100XX BLOCK OF 46TH PL NE
114XX BLOCK OF WOODLEY AVE S
16XX BLOCK OF N 36TH ST
127XX BLOCK OF 15TH AVE NE
26XX BLOCK OF SW MYRTLE ST
30XX BLOCK OF MAGNOLIA BLVD W
NE 40TH ST / 5TH AVE NE
20XX BLOCK OF FEDERAL AVE E
S HOLGATE ST / SODO TRL
6TH AVE NE / NE 74TH ST
90XX BLOCK OF 23RD AVE NW
30XX BLOCK OF NE 50TH ST
73XX BLOCK OF 40TH AVE NE
60XX BLOCK OF 28TH AVE NE
6XX BLOCK OF N 127TH ST
71XX BLOCK OF 17TH AVE SW
CHERRY ST / BOREN AVE
SW HILL ST / CALIFORNIA AVE SW
97XX BLOCK OF COLLEGE WAY N
23XX BLOCK OF NW 65TH ST
12XX BLOCK OF N 43RD ST
32XX BLOCK OF 42ND AVE W
39XX BLOCK OF NE 100TH ST
8XX BLOCK OF N 47TH ST
32XX BLOCK OF NW 57TH ST
48XX BLOCK OF NE 43RD ST
N 41ST ST / MIDVALE AVE N
1ST AVE W / W OLYMPIC PL
23RD AVE / E DENNY WAY
39XX BLOCK OF W PARKMONT PL
99XX BLOCK OF 35TH AVE SW
37XX BLOCK OF 41ST AVE SW
68XX BLOCK OF SEWARD PARK AVE S
5XX BLOCK OF 34TH AVE
4XX BLOCK OF SMITH ST
34XX BLOCK OF BELLA VISTA AVE S
39XX BLOCK OF S HOLLY ST
132XX BLOCK OF 6TH AVE NW
113XX BLOCK OF 17TH AVE NE
73XX BLOCK OF 21ST AVE NE
64XX BLOCK OF 32ND AVE S
107XX BLOCK OF 63RD AVE S
9XX BLOCK OF NW 60TH ST
3XX BLOCK OF NW 75TH ST
37XX BLOCK OF SW GRAYSON ST
79XX BLOCK OF 37TH AVE SW
130XX BLOCK OF ROOSEVELT WAY NE
E DENNY WAY / 20TH AVE
44XX BLOCK OF 45TH AVE SW
28XX BLOCK OF SW GENESEE ST
103XX BLOCK OF 45TH AVE NE
44XX BLOCK OF S MORGAN ST
NW 85TH ST / 24TH AVE NW
5XX BLOCK OF S WASHINGTON ST
E OLIVE WAY / CRAWFORD PL
HARVARD AVE / E DENNY WAY
W MANOR PL / 28TH AVE W
S WASHINGTON ST / 2ND AVE EXT S
DELRIDGE WAY SW / SW BRANDON ST
112XX BLOCK OF CORNELL AVE S
85XX BLOCK OF DELRIDGE WAY SW
28XX BLOCK OF S OTHELLO ST
70XX BLOCK OF 6TH AVE NW
3XX BLOCK OF NW 88TH ST
106XX BLOCK OF LAKESIDE AVE NE
36XX BLOCK OF 60TH AVE SW
107XX BLOCK OF BARTLETT AVE NE
58XX BLOCK OF SW HORTON ST
24XX BLOCK OF W BERTONA ST
4XX BLOCK OF 10TH AVE S
40XX BLOCK OF SW DONOVAN ST
21XX BLOCK OF 44TH AVE SW
32XX BLOCK OF NW 64TH ST
37XX BLOCK OF W ARMOUR ST
19XX BLOCK OF CALIFORNIA AVE SW
15XX BLOCK OF 31ST AVE
66XX BLOCK OF 58TH AVE NE
52XX BLOCK OF KENSINGTON PL N
32XX BLOCK OF 11TH AVE W
27XX BLOCK OF 51ST AVE SW
30XX BLOCK OF 11TH AVE W
55XX BLOCK OF NE 62ND ST
61XX BLOCK OF AIRPORT WAY S
88XX BLOCK OF 45TH AVE SW
26XX BLOCK OF W CROCKETT ST
62XX BLOCK OF WOODLAWN AVE N
58XX BLOCK OF PRINCETON AVE NE
30XX BLOCK OF 44TH AVE W
114XX BLOCK OF ROOSEVELT WAY NE
36XX BLOCK OF E HOWELL ST
51XX BLOCK OF WALLINGFORD AVE N
3XX BLOCK OF N 78TH ST
8XX BLOCK OF W GARFIELD ST
34XX BLOCK OF NE 81ST ST
